symbol,name,asset_class,attributes,exchange,status,tradable
AFSC,abrdn Funds abrdn Focused U.S. Small Cap Active ETF,us_equity,[],NASDAQ,active,True
ELEV,"Elevation Oncology, Inc. Common stock",us_equity,['has_options'],NASDAQ,active,True
FCEF,First Trust Exchange-Traded Fund VIII First Trust Income Opportunities ETF,us_equity,[],NASDAQ,active,True
FCCO,First Community Corporation Common Stock,us_equity,[],NASDAQ,active,True
FCBC,"First Community Bankshares, Inc. (VA) Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANTX,"AN2 Therapeutics, Inc. Common Stock",us_equity,[],NASDAQ,active,True
ECX,ECARX Holdings Inc. Class A Ordinary shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CEADW,CEA Industries Inc. Warrant,us_equity,[],NASDAQ,active,True
FCAP,"First Capital, Inc. Common Stock",us_equity,[],NASDAQ,active,True
CTAS,Cintas Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FCAL,First Trust Exchange-Traded Fund III First Trust California Municipal High Income ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
FCA,First Trust China AlphaDEX Fund,us_equity,['has_options'],NASDAQ,active,True
FBZ,First Trust Brazil AlphaDEX Fund,us_equity,['has_options'],NASDAQ,active,True
BSLKW,"Bolt Projects Holdings, Inc. Warrant",us_equity,[],NASDAQ,active,True
AIXI,XIAO-I Corporation American Depositary Shares,us_equity,[],NASDAQ,active,True
CMLS,Cumulus Media Inc. Class A Common Stock,us_equity,['has_options'],NASDAQ,active,True
DTCK,Davis Commodities Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
FBYDW,"Falcon's Beyond Global, Inc. Warrants",us_equity,[],NASDAQ,active,True
AFRM,"Affirm Holdings, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DSGN,"Design Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FBYD,"Falcon's Beyond Global, Inc. Class A Common Stock",us_equity,[],NASDAQ,active,True
CSX,CSX Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CSWI,"CSW Industrials, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ABVC,"ABVC BioPharma, Inc. Common Stock",us_equity,[],NASDAQ,active,True
ABUS,Arbutus Biopharma Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANTE,AirNet Technology Inc. American Depositary Shares,us_equity,[],NASDAQ,active,True
CSPI,CSP Inc. Common Stock,us_equity,[],NASDAQ,active,True
BSLK,"Bolt Projects Holdings, Inc. Common Stock",us_equity,[],NASDAQ,active,True
FBRX,"Forte Biosciences, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BSJW,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2032 High Yield Corporate Bond ETF,us_equity,[],NASDAQ,active,True
FBOT,Fidelity Covington Trust Fidelity Disruptive Automation ETF,us_equity,['has_options'],NASDAQ,active,True
ABTS,Abits Group Inc Ordinary Shares,us_equity,['has_options'],NASDAQ,active,True
HLVX,"HilleVax, Inc. Common Stock",us_equity,[],NASDAQ,active,True
CYRX,"CryoPort, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CYN,Cyngn Inc. Common Stock,us_equity,['has_options'],NASDAQ,active,True
ANSS,"ANSYS, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CVGW,"Calavo Growers, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSJV,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2031 High Yield Corporate Bond ETF,us_equity,[],NASDAQ,active,True
CSWCZ,Capital Southwest Corporation 7.75% Notes due 2028,us_equity,[],NASDAQ,active,True
CRVL,CorVel Corp. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FBNC,First Bancorp Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANSCW,Agriculture & Natural Solutions Acquisition Corporation Warrant,us_equity,[],NASDAQ,active,True
CVGI,"Commercial Vehicle Group, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BSJU,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2030 High Yield Corporate Bond ETF,us_equity,[],NASDAQ,active,True
CUE,"Cue Biopharma, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRWV,"CoreWeave, Inc. Class A Common Stock",us_equity,['has_options'],NASDAQ,active,True
FBLG,"FibroBiologics, Inc. Common Stock",us_equity,[],NASDAQ,active,True
CRWS,Crown Crafts Inc Common Stock,us_equity,['has_options'],NASDAQ,active,True
CROX,"Crocs, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRBU,"Caribou Biosciences, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSJT,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2029 High Yield Corporate Bond ETF,us_equity,[],NASDAQ,active,True
CSWC,Capital Southwest Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FBLA,"FB Bancorp, Inc. Common Stock",us_equity,[],NASDAQ,active,True
FBL,GraniteShares ETF Trust GraniteShares 2x Long META Daily ETF,us_equity,['has_options'],NASDAQ,active,True
AFRIW,Forafric Global PLC Warrants,us_equity,[],NASDAQ,active,True
BSJS,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2028 High Yield Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
FBIZ,"First Business Financial Services, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FBIOP,"Fortress Biotech, Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",us_equity,[],NASDAQ,active,True
FBIO,"Fortress Biotech, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANSCU,Agriculture & Natural Solutions Acquisition Corporation Unit,us_equity,[],NASDAQ,active,True
CSTL,"Castle Biosciences, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CPB,The Campbell's Company Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANSC,Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
AFRI,Forafric Global PLC Ordinary Shares,us_equity,[],NASDAQ,active,True
AFMD,Affimed N.V.,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSJR,Invesco BulletShares 2027 High Yield Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CSTE,Caesarstone Ltd. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
FBGL,FBS Global Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
ANNX,"Annexon, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CSQ,Calamos Strategic Total Return Common Stock,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
BSJP,Invesco BulletShares 2025 High Yield Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,us_equity,['has_options'],NASDAQ,active,True
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSIIW,Black Spade Acquisition II Co Warrant,us_equity,[],NASDAQ,active,True
CSLRW,"Complete Solaria, Inc. Warrants",us_equity,[],NASDAQ,active,True
CSLR,"Complete Solaria, Inc. Common Stock",us_equity,[],NASDAQ,active,True
CSIQ,Canadian Solar Inc. Common Shares (ON),us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CLYM,"Climb Bio, Inc. Common Stock",us_equity,[],NASDAQ,active,True
FATBW,FAT Brands Inc. Warrant,us_equity,[],NASDAQ,active,True
FATBP,FAT Brands Inc. 8.25% Series B Cumulative Preferred Stock,us_equity,[],NASDAQ,active,True
FATBB,FAT Brands Inc. Class B Common Stock,us_equity,[],NASDAQ,active,True
FAT,FAT Brands Inc. Class A Common Stock,us_equity,[],NASDAQ,active,True
ABSI,Absci Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CSGP,"CoStar Group, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
SSRM,SSR Mining Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CLOD,Themes ETF Trust Themes Cloud Computing ETF,us_equity,[],NASDAQ,active,True
ANNA,"AleAnna, Inc. Class A Common Stock",us_equity,[],NASDAQ,active,True
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
SVC,Service Properties Trust Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CJMB,Callan JMB Inc. Common Stock,us_equity,[],NASDAQ,active,True
FAST,Fastenal Company Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
VIGL,"Vigil Neuroscience, Inc. Common Stock",us_equity,[],NASDAQ,active,True
CSCO,"Cisco Systems, Inc. Common Stock (DE)",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CJET,"Chijet Motor Company, Inc. Ordinary Shares",us_equity,[],NASDAQ,active,True
BSET,"Bassett Furniture Industries, Incorporated Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FARO,"FARO Technologies, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FARM,Farmer Brothers Company Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CSCI,COSCIENS Biopharma Inc. Common Stock,us_equity,[],NASDAQ,active,True
ANL,Adlai Nortye Ltd. American Depositary Shares,us_equity,[],NASDAQ,active,True
FANG,"Diamondback Energy, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSCY,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2034 Corporate Bond ETF,us_equity,[],NASDAQ,active,True
BSCX,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2033 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ANIX,"Anixa Biosciences, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
FAMI,"Farmmi, Inc. Ordinary Shares",us_equity,[],NASDAQ,active,True
FALN,iShares Trust iShares Fallen Angels USD Bond ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CSBR,"Champions Oncology, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
FAD,First Trust Multi Cap Growth AlphaDEX Fund,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANIP,"ANI Pharmaceuticals, Inc.",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANIK,Anika Therapeutics Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FACTW,FACT II Acquisition Corp. Warrant,us_equity,[],NASDAQ,active,True
CHY,Calamos Convertible and High Income Fund Common Stock,us_equity,[],NASDAQ,active,True
AZN,AstraZeneca PLC American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FACTU,FACT II Acquisition Corp. Unit,us_equity,[],NASDAQ,active,True
FAASW,DigiAsia Corp. Warrant,us_equity,[],NASDAQ,active,True
CHX,ChampionX Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRWL,GraniteShares ETF Trust GraniteShares 2x Long CRWD Daily ETF,us_equity,['has_options'],NASDAQ,active,True
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHEK,Check-Cap Ltd. Ordinary Share,us_equity,[],NASDAQ,active,True
CRVS,"Corvus Pharmaceuticals, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
FAAS,DigiAsia Corp. Ordinary Shares,us_equity,[],NASDAQ,active,True
FAAR,First Trust Exchange-Traded Fund VII First Trust Alternative Absolute Return Strategy ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CRVO,CervoMed Inc. Common Stock,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CHEF,"The Chefs' Warehouse, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSCW,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2032 Corporate Bond ETF,us_equity,[],NASDAQ,active,True
FA,First Advantage Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AZI,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
ANGO,"AngioDynamics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
CRUS,"Cirrus Logic, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANGL,VanEck Fallen Angel High Yield Bond ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CDW,CDW Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSCV,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2031 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
EZPW,"EZCORP, Inc. Class A Non Voting Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRTO,Criteo S.A. American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EZGO,EZGO Technologies Ltd. Ordinary Shares,us_equity,[],NASDAQ,active,True
CCIXW,Churchill Capital Corp IX Warrant,us_equity,[],NASDAQ,active,True
CART,Maplebear Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CAMP,CAMP4 Therapeutics Corporation Common Stock,us_equity,[],NASDAQ,active,True
CACC,Credit Acceptance Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANGI,Angi Inc. Class A Common Stock,us_equity,['has_options'],NASDAQ,active,True
EYPT,"EyePoint Pharmaceuticals, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRSR,"Corsair Gaming, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSCU,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2030 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
BSCT,Invesco BulletShares 2029 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CRSP,CRISPR Therapeutics AG Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EYEN,"Eyenovia, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
AZ,A2Z Cust2Mate Solutions Corp. Common Shares,us_equity,['has_options'],NASDAQ,active,True
EYEG,"AB Active ETFs, Inc. AB Corporate Bond ETF",us_equity,[],NASDAQ,active,True
CAC,Camden National Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RMBS,Rambus Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EYE,"National Vision Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EXPI,"eXp World Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AYTU,"Aytu BioPharma, Inc. Common Stock",us_equity,[],NASDAQ,active,True
BYFC,Broadway Financial Corporation Class A Common Stock,us_equity,[],NASDAQ,active,True
RMR,The RMR Group Inc. Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANGHW,Anghami Inc. Warrants,us_equity,[],NASDAQ,active,True
EXPE,"Expedia Group, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ANGH,Anghami Inc. Ordinary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
AYRO,"AYRO, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BUFC,"AB Active ETFs, Inc. AB Conservative Buffer ETF",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
PLBC,Plumas Bancorp,us_equity,[],NASDAQ,active,True
BSII,Black Spade Acquisition II Co Class A Ordinary Share,us_equity,[],NASDAQ,active,True
CRON,Cronos Group Inc. Common Share,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSCR,Invesco BulletShares 2027 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CRNX,"Crinetics Pharmaceuticals, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EXOZ,eXoZymes Inc. Common Stock,us_equity,[],NASDAQ,active,True
CRNT,Ceragon Networks Ltd. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EXLS,"ExlService Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRNC,Cerence Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRMT,America's Car-Mart Inc Common Stock,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CRMLW,Critical Metals Corp. Warrants,us_equity,[],NASDAQ,active,True
BSIIU,Black Spade Acquisition II Co Unit,us_equity,[],NASDAQ,active,True
BSGM,"BioSig Technologies, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BSCP,Invesco BulletShares 2025 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CRML,Critical Metals Corp. Ordinary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
BEAT,"Heartbeam, Inc. Common Stock",us_equity,[],NASDAQ,active,True
CRMD,CorMedix Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AAPD,Direxion Shares ETF Trust Direxion Daily AAPL Bear 1X Shares,us_equity,['has_options'],NASDAQ,active,True
EXFY,"Expensify, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AAPB,GraniteShares ETF Trust GraniteShares 2x Long AAPL Daily ETF,us_equity,['has_options'],NASDAQ,active,True
EXEL,"Exelixis, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EXEEZ,Expand Energy Corporation Class B Warrants,us_equity,[],NASDAQ,active,True
BRAG,Bragg Gaming Group Inc. Common Shares,us_equity,['has_options'],NASDAQ,active,True
ANEB,"Anebulo Pharmaceuticals, Inc. Common Stock",us_equity,[],NASDAQ,active,True
ANDE,"Andersons, Inc. (The) Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AAON,"AAON, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
IDN,"Intellicheck, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BRZE,"Braze, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BRY,Berry Corporation (bry) Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BREA,Brera Holdings PLC Class B Ordinary Shares,us_equity,[],NASDAQ,active,True
EXEEW,Expand Energy Corporation Class A Warrants,us_equity,[],NASDAQ,active,True
CRIS,"Curis, Inc. Common Stock",us_equity,[],NASDAQ,active,True
EXEEL,Expand Energy Corporation Class C Warrants,us_equity,[],NASDAQ,active,True
EXE,Expand Energy Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BOWNR,Bowen Acquisition Corp Rights,us_equity,[],NASDAQ,active,True
EXC,Exelon Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EXAS,Exact Sciences Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRGX,"CARGO Therapeutics, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
ARMG,Themes ETF Trust Leverage Shares 2X Long ARM Daily ETF,us_equity,[],NASDAQ,active,True
AAPL,Apple Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRGOW,Freightos Limited Warrants,us_equity,[],NASDAQ,active,True
AAOI,"Applied Optoelectronics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EWZS,iShares MSCI Brazil Small-Cap ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AAME,Atlantic American Corporation Common Stock,us_equity,[],NASDAQ,active,True
IDCC,"InterDigital, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRGO,Freightos Limited Ordinary shares,us_equity,[],NASDAQ,active,True
IDAI,T Stamp Inc. Class A Common Stock,us_equity,[],NASDAQ,active,True
CREX,"Creative Realities, Inc. Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ICUI,"ICU Medical, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ICUCW,SeaStar Medical Holding Corporation Warrant,us_equity,[],NASDAQ,active,True
CREVW,Carbon Revolution Public Limited Company Warrant,us_equity,[],NASDAQ,active,True
ICU,SeaStar Medical Holding Corporation Common Stock,us_equity,[],NASDAQ,active,True
CREV,Carbon Revolution Public Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
ANAB,"AnaptysBio, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AXTI,AXT Inc Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BRTX,"BioRestorative Therapies, Inc. Common Stock (NV)",us_equity,[],NASDAQ,active,True
ICMB,"Investcorp Credit Management BDC, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
ICLR,ICON plc Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AMZZ,GraniteShares ETF Trust GraniteShares 2x Long AMZN Daily ETF,us_equity,['has_options'],NASDAQ,active,True
ICLN,iShares Global Clean Energy ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRESW,Cresud S.A.C.I.F. y A. Warrant,us_equity,[],NASDAQ,active,True
CREG,Smart Powerr Corp. Common Stock,us_equity,[],NASDAQ,active,True
ICHR,Ichor Holdings Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ICG,Intchains Group Limited American Depositary Shares,us_equity,[],NASDAQ,active,True
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRDL,Cardiol Therapeutics Inc. Class A Common Shares,us_equity,['has_options'],NASDAQ,active,True
ICFI,"ICF International, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AXSM,"Axsome Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AAL,American Airlines Group Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ICCM,IceCure Medical Ltd. Ordinary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ICCC,ImmuCell Corporation Common Stock,us_equity,[],NASDAQ,active,True
EWTX,"Edgewise Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CRDF,"Cardiff Oncology, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
IBTQ,iShares Trust iShares iBonds Dec 2035 Term Treasury ETF,us_equity,[],NASDAQ,active,True
CRCT,"Cricut, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
IBTP,iShares Trust iShares iBonds Dec 2034 Term Treasury ETF,us_equity,[],NASDAQ,active,True
BRTR,BlackRock ETF Trust II iShares Total Return Active ETF,us_equity,[],NASDAQ,active,True
CRBP,"Corbus Pharmaceuticals Holdings, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
IBTO,iShares Trust iShares iBonds Dec 2033 Term Treasury ETF,us_equity,[],NASDAQ,active,True
EWJV,iShares Trust iShares MSCI Japan Value ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
AMZU,Direxion Shares ETF Trust Direxion Daily AMZN Bull 2X Shares,us_equity,['has_options'],NASDAQ,active,True
ABP,"Abpro Holdings, Inc Common Stock",us_equity,[],NASDAQ,active,True
IBTM,iShares Trust iShares iBonds Dec 2032 Term Treasury ETF,us_equity,[],NASDAQ,active,True
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,us_equity,[],NASDAQ,active,True
IBTL,iShares Trust iShares iBonds Dec 2031 Term Treasury ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
IBTK,iShares Trust iShares iBonds Dec 2030 Term Treasury ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
BRRR,Coinshares Valkyrie Bitcoin Fund Common Shares of Beneficial Interest,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
EWCZ,"European Wax Center, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EWBC,"East West Bancorp, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
IBTJ,iShares Trust iShares iBonds Dec 2029 Term Treasury ETF,us_equity,[],NASDAQ,active,True
BROG,Brooge Energy Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
AXON,"Axon Enterprise, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BRNY,EA Series Trust Burney U.S. Factor Rotation ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
BRNS,Barinthus Biotherapeutics plc American Depositary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
IBTI,iShares Trust iShares iBonds Dec 2028 Term Treasury ETF,us_equity,[],NASDAQ,active,True
AMZN,"Amazon.com, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
IBTH,iShares Trust iShares iBonds Dec 2027 Term Treasury ETF,us_equity,[],NASDAQ,active,True
